-4.000000066858614423e-01,7.500000054419513340e-01,-2.399999930609226229e-01
-4.000000070466468438e-01,8.000000357274603680e-01,-2.999999921881695286e-01
-3.399999951710483415e-01,5.000000001562239227e-01,-3.000000044414988798e-01
-3.399999994904236433e-01,5.000000009596092809e-01,-2.399999997308281396e-01
-3.399999976946764813e-01,5.000000046867287828e-01,-1.800000011641920139e-01
-3.399999956511016164e-01,5.000000017361988514e-01,-1.200000149318974085e-01
-3.400000080612956554e-01,4.999999965844536542e-01,-5.999999375216469311e-02
-3.400000043081725654e-01,5.000000000690644208e-01,-8.392884054408966676e-09
-3.400000216145228626e-01,4.999999927708074221e-01,5.999999916438758518e-02
-3.400000010815261153e-01,5.499999989637036624e-01,-2.999999990446945430e-01
-3.399999923980756011e-01,5.499999972661674397e-01,-2.399999964066055758e-01
-3.399999987738596130e-01,5.500000004382137320e-01,-1.799999964789744111e-01
-3.400000001919810111e-01,5.500000057843941192e-01,-1.200000019773541510e-01
-3.399999988784214722e-01,5.500000011469901029e-01,-6.000000878820213601e-02
-3.399999955077122604e-01,5.499999952967902228e-01,-1.594244763980512403e-09
-3.400000030520149985e-01,6.000000026809175768e-01,-2.999999929824989642e-01
-3.400000026577499890e-01,5.999999997897114135e-01,-2.399999944444006772e-01
-3.399999970060042509e-01,6.000000045531270754e-01,-1.799999942193285241e-01
-3.399999964535140307e-01,6.000000000078478113e-01,-1.199999951102356521e-01
-3.400000011017551005e-01,6.000000026029244093e-01,-5.999999571553848998e-02
-3.400000032015631501e-01,5.999999973929736052e-01,-3.190928826724004352e-09
-3.400000021950756457e-01,6.500000067733734399e-01,-3.000000000149118384e-01
-3.400000059640915229e-01,6.500000003926680314e-01,-2.399999957224138725e-01
-3.399999987971502047e-01,6.500000093254547640e-01,-1.799999966986140509e-01
-3.399999993779041496e-01,6.500000052057482991e-01,-1.199999918155681133e-01
-3.400000202020243556e-01,6.500000180975433750e-01,-5.999998968728906257e-02
-3.400000084055390670e-01,7.000000023999508603e-01,-2.999999994349531462e-01
-3.399999978386030186e-01,6.999999994379475510e-01,-2.399999959010377104e-01
-3.400000005537145986e-01,7.000000098541120375e-01,-1.799999922709450417e-01
-3.400000117384619491e-01,7.000000236317325264e-01,-1.199999927585734816e-01
-3.400000018511077915e-01,7.500000072894383862e-01,-2.999999973541875309e-01
-3.399999908894255629e-01,7.500000017107228967e-01,-2.400000034895496404e-01
-3.400000183444604196e-01,7.499999906345424794e-01,-1.800000002550681266e-01
-3.400000013736482751e-01,8.000000095874229000e-01,-2.999999997641322746e-01
-2.799999979000519224e-01,5.000000028488300607e-01,-2.999999966411963648e-01
-2.800000011168860548e-01,5.000000013764418494e-01,-2.400000036407637372e-01
-2.799999993301004464e-01,5.000000054947738581e-01,-1.799999982156562928e-01
-2.800000068981973733e-01,5.000000045509818136e-01,-1.199999992686034966e-01
-2.800000030072206103e-01,5.000000055295212853e-01,-5.999999801673235045e-02
-2.800000005520893454e-01,5.000000095762140440e-01,6.895761295311331196e-09
-2.800000114273627494e-01,5.000000035135621079e-01,5.999999895966046104e-02
-2.800000029382796463e-01,5.500000021108634174e-01,-3.000000032171108999e-01
-2.799999977804967788e-01,5.499999986498792515e-01,-2.399999995039022449e-01
-2.800000053922256371e-01,5.500000029747557084e-01,-1.799999980570390345e-01
-2.799999955456839440e-01,5.500000026957058141e-01,-1.200000018366515209e-01
-2.800000067201773302e-01,5.500000022595339377e-01,-5.999999574030258354e-02
-2.800000015011102628e-01,5.500000115778371779e-01,7.240005400754867537e-09
-2.800000261430567461e-01,5.500000099178621316e-01,6.000001500031565405e-02
-2.799999967806533485e-01,6.000000054869775168e-01,-3.000000014225138179e-01
-2.799999992816217254e-01,6.000000102833236149e-01,-2.399999894496706032e-01
-2.799999948338252054e-01,5.999999995038891587e-01,-1.799999958675259915e-01
-2.799999986521263251e-01,5.999999924024936870e-01,-1.199999803949818866e-01
-2.799999975437171829e-01,6.000000032537243788e-01,-6.000000519910612951e-02
-2.799999967894570840e-01,6.000000052130292083e-01,9.341652118521892589e-09
-2.799999969223339047e-01,6.500000038877281616e-01,-3.000000020177555626e-01
-2.800000064460332894e-01,6.499999946126935324e-01,-2.400000014066677734e-01
-2.799999996738740116e-01,6.500000022926351040e-01,-1.799999974073049902e-01
-2.800000019278024999e-01,6.500000031686944402e-01,-1.200000002006504779e-01
-2.800000041704920895e-01,6.500000102829009974e-01,-5.999999368745723149e-02
-2.800000062107459442e-01,7.000000028913289096e-01,-3.000000038749304765e-01
-2.800000025401124804e-01,7.000000020837728876e-01,-2.399999977971117582e-01
-2.800000026913674334e-01,7.000000065473486188e-01,-1.799999976233395138e-01
-2.799999989404748924e-01,6.999999916991366256e-01,-1.200000001763049107e-01
-2.800000101210075032e-01,7.500000033509017783e-01,-3.000000016125409230e-01
-2.800000007789303913e-01,7.500000022565485036e-01,-1.799999993182833657e-01
-2.800000045877342192e-01,8.000000377921496764e-01,-2.399999863365920860e-01
-2.200000009639430654e-01,5.000000010855449872e-01,-2.999999985069488062e-01
-2.200000017187125068e-01,5.000000081181072975e-01,-2.400000008739664459e-01
-2.200000028045747125e-01,4.999999987075516850e-01,-1.800000015645967233e-01
-2.199999990086247137e-01,5.000000047968585770e-01,-1.199999997867984558e-01
-2.199999985487263721e-01,5.000000065310581387e-01,-5.999999868456974694e-02
-2.200000016538249392e-01,4.999999961485402933e-01,1.433485172230852811e-08
-2.200000008897584625e-01,5.000000001154099039e-01,5.999999798679714336e-02
-2.200000013037571589e-01,5.500000022545077361e-01,-3.000000010662797201e-01
-2.200000010562165875e-01,5.500000006005923980e-01,-2.400000006347019765e-01
-2.199999996404629898e-01,5.500000066767468665e-01,-1.799999977881462931e-01
-2.199999992791114856e-01,5.500000040941432911e-01,-1.200000031348093243e-01
-2.199999934754953979e-01,5.500000080785175660e-01,-6.000000899015198175e-02
-2.200000004190276470e-01,5.499999935280357466e-01,2.597738746334954385e-09
-2.199999983117782165e-01,5.500000211093354352e-01,6.000002071708898654e-02
-2.200000008208088664e-01,6.000000030303471732e-01,-3.000000009328344097e-01
-2.200000034534393134e-01,6.000000039228789994e-01,-2.399999996311480699e-01
-2.200000031486526175e-01,5.999999980759176399e-01,-1.799999996300688243e-01
-2.200000000594838356e-01,6.000000055114476094e-01,-1.199999958353601820e-01
-2.199999982189810854e-01,6.000000078644611712e-01,-6.000000092962846920e-02
-2.200000012282477546e-01,6.000000122954085580e-01,7.408014368603943467e-09
-2.199999997561579157e-01,6.499999983530113656e-01,-3.000000043951569495e-01
-2.200000000971242820e-01,6.500000016554704496e-01,-2.400000016484165333e-01
-2.200000002825410195e-01,6.500000066838008683e-01,-1.799999992104872326e-01
-2.199999960502439511e-01,6.500000050492948933e-01,-1.200000010962502806e-01
-2.199999998820212632e-01,6.500000051751182450e-01,-6.000000440366456966e-02
-2.199999980020102830e-01,7.000000091567367688e-01,-3.000000000523997956e-01
-2.200000072706066456e-01,6.999999993770027462e-01,-2.400000007478872432e-01
-2.200000120473121767e-01,7.000000037247052775e-01,-1.799999969607978534e-01
-2.200000009641177035e-01,7.000000093682341440e-01,-1.199999947695022384e-01
-2.200000041239476567e-01,7.499999950571621943e-01,-2.999999999695415753e-01
-2.200000043198525046e-01,7.499999978019800118e-01,-2.400000005476420895e-01
-2.200000047638927536e-01,7.999999995438284994e-01,-3.000000065964400497e-01
-2.200000021154362995e-01,8.000000177272761359e-01,-2.399999957398339934e-01
-1.600000008373659854e-01,5.000000009831760961e-01,-3.000000004143896226e-01
-1.599999972368312540e-01,5.000000042747030360e-01,-2.399999995574141343e-01
-1.599999952426299221e-01,4.999999978090440278e-01,-1.800000003826957851e-01
-1.599999924622415859e-01,4.999999962249149776e-01,-1.199999916523012133e-01
-1.600000073499992792e-01,5.000000033058833449e-01,-5.999999503839813231e-02
-1.599999938011067435e-01,4.999999974971156558e-01,-4.343672088680250454e-10
-1.599999956670288270e-01,5.000000073368346953e-01,6.000000716995684824e-02
-1.600000041375883586e-01,5.500000004675653642e-01,-3.000000051635117737e-01
-1.600000044063663585e-01,5.500000024094015005e-01,-2.399999998400891010e-01
-1.599999973579977475e-01,5.500000008386857209e-01,-1.799999996019869819e-01
-1.599999931806012909e-01,5.500000017429779176e-01,-1.200000005944267811e-01
-1.599999968043077092e-01,5.500000044423293266e-01,-6.000000043130163108e-02
-1.599999947220042129e-01,5.500000095243883225e-01,7.471284479976247894e-09
-1.599999775370192501e-01,5.500000128993962623e-01,6.000000840793251466e-02
-1.599999958660661414e-01,6.000000014548647620e-01,-3.000000013267511978e-01
-1.599999954232061150e-01,6.000000022958921209e-01,-2.399999997034898691e-01
-1.599999932926413071e-01,5.999999984485768767e-01,-1.799999965128303847e-01
-1.600000028558496157e-01,6.000000070127099461e-01,-1.200000092975045118e-01
-1.599999986611793101e-01,6.000000064129203947e-01,-5.999999620159107705e-02
-1.599999922300999466e-01,6.000000106774026065e-01,7.063844814636510705e-09
-1.599999986524749118e-01,6.499999962932792030e-01,-3.000000022914132702e-01
-1.599999941414048665e-01,6.500000020532350486e-01,-2.400000002887293094e-01
-1.599999979448812615e-01,6.500000061751265434e-01,-1.800000013331118087e-01
-1.599999964649346518e-01,6.500000063412524343e-01,-1.199999999240250748e-01
-1.599999980165298930e-01,6.999999955532070217e-01,-2.999999990445684772e-01
-1.599999820906674863e-01,7.000000006289890386e-01,-2.400000117750751560e-01
-1.599999940347256733e-01,7.000000108972208590e-01,-1.800000011519906074e-01
-1.599999980034211844e-01,7.000000164960396010e-01,-1.199999939262564180e-01
-1.599999916964736923e-01,7.500000041181621446e-01,-2.999999994307819828e-01
-1.599999962147185539e-01,7.500000032145612838e-01,-2.400000004042776580e-01
-1.599999961135553928e-01,7.999999960295054446e-01,-2.999999958273644185e-01
-1.599999970441378927e-01,7.999999938221772355e-01,-2.400000109558273476e-01
-9.999999949746625483e-02,5.000000050687737341e-01,-2.999999996017729265e-01
-1.000000011489056012e-01,5.000000028565730892e-01,-2.399999995728894220e-01
-9.999999784389848601e-02,5.000000033599432125e-01,-1.799999987934081669e-01
-1.000000006263489921e-01,5.000000016000825109e-01,-1.199999968308155807e-01
-1.000000001228180807e-01,4.999999999478194623e-01,-5.999999983530031333e-02
-1.000000027690566007e-01,4.999999995445806311e-01,-2.698911788501234810e-09
-9.999999349632757162e-02,5.000000009532477030e-01,5.999998615059110030e-02
-1.000000012586067522e-01,5.500000009030550085e-01,-2.999999987323622719e-01
-9.999999809413688545e-02,5.499999986936896512e-01,-2.400000009590386729e-01
-1.000000019230489756e-01,5.500000021239188630e-01,-1.800000050736666468e-01
-1.000000018259692841e-01,5.500000014272732329e-01,-1.200000012560133444e-01
-9.999999755484929864e-02,5.500000074514247439e-01,-5.999999591823076961e-02
-9.999999878343843185e-02,5.500000013349164441e-01,-6.995938689469127780e-09
-1.000000034494408774e-01,5.500000312086616994e-01,6.000001173986269087e-02
-9.999999679985144274e-02,6.000000061906560767e-01,-3.000000006965347632e-01
-1.000000006018362808e-01,6.000000040897404130e-01,-2.400000012470650812e-01
-9.999999788269992029e-02,6.000000062277914825e-01,-1.799999980730168092e-01
-9.999999192854559793e-02,6.000000006373664707e-01,-1.199999939028589813e-01
-9.999999611875715066e-02,6.000000099100318840e-01,-5.999999407757704295e-02
-9.999997893629197776e-02,6.000000107835790075e-01,2.166279247650670925e-08
-9.999997444256475410e-02,6.500000218050214773e-01,-3.000000038086903520e-01
-9.999999638375411948e-02,6.500000058600421404e-01,-2.399999981421893080e-01
-9.999999803343526117e-02,6.500000076483707367e-01,-1.800000003125827031e-01
-1.000000036147120214e-01,6.499999915941429007e-01,-1.199999831760421576e-01
-1.000000105802466011e-01,6.500000029225926346e-01,-5.999999870106956235e-02
-9.999999596852800210e-02,7.000000060034361482e-01,-2.999999978311989612e-01
-9.999999471330980882e-02,7.000000086075803818e-01,-2.399999977715127075e-01
-9.999999423556615863e-02,7.000000085366084868e-01,-1.800000011295411761e-01
-9.999999560816072441e-02,6.999999953977560363e-01,-1.200000073867505956e-01
-9.999998782682731346e-02,7.499999987809933266e-01,-3.000000063947028117e-01
-9.999998722935465878e-02,7.500000090116515361e-01,-1.799999868066037845e-01
-3.999999948618256085e-02,5.000000040364478426e-01,-3.000000012208952072e-01
-3.999999859064022611e-02,5.000000008263332241e-01,-2.400000045753367117e-01
-3.999999737389187127e-02,4.999999998995311445e-01,-1.800000004020866073e-01
-3.999999822246022574e-02,4.999999990216525969e-01,-1.200000034263235399e-01
-3.999999473043613918e-02,4.999999992849378794e-01,-6.000000043196228316e-02
-4.000001316927684347e-02,5.000000081401810847e-01,-1.241769331805642196e-08
-3.999998813958845212e-02,5.000000011169909442e-01,6.000000778852351835e-02
-3.999999574497445365e-02,5.500000048742885728e-01,-3.000000000942605882e-01
-4.000000063308140064e-02,5.499999998554452318e-01,-2.399999963904821676e-01
-3.999999813431508178e-02,5.500000052107758552e-01,-1.799999971244237162e-01
-4.000000544924611767e-02,5.500000018321365980e-01,-1.199999964189945312e-01
-3.999999385172539612e-02,5.500000037208065962e-01,-6.000000091234572452e-02
-4.000000353605895342e-02,5.499999995328748170e-01,7.490064096726811727e-09
-3.999999809691835717e-02,5.999999943973217675e-01,-2.999999991604459515e-01
-3.999998699336100583e-02,5.999999961901441026e-01,-2.400000096125487203e-01
-4.000000051794773415e-02,6.000000018986944017e-01,-1.799999976890639675e-01
-3.999999511625103310e-02,6.000000081137171204e-01,-1.199999959250021286e-01
-3.999999517175641117e-02,6.000000153689339921e-01,-5.999999654516449676e-02
-4.000001216615117761e-02,6.000000045459240594e-01,4.165168543401875922e-09
-3.999999099256769386e-02,6.500000130864056480e-01,-2.999999962757680105e-01
-3.999999283120882210e-02,6.500000058118780011e-01,-2.400000005642373979e-01
-3.999999409210719392e-02,6.500000002933067345e-01,-1.799999954691116066e-01
-3.999999982982264946e-02,6.500000026411278942e-01,-1.199999890702362904e-01
-3.999999504171491971e-02,6.500000127529113048e-01,-5.999999181519613534e-02
-3.999999306519386177e-02,7.000000074093252200e-01,-3.000000001871859223e-01
-3.999999736888022739e-02,7.000000064721914050e-01,-2.399999977604694301e-01
-3.999999254772981794e-02,7.000000105121446659e-01,-1.799999966406244378e-01
-4.000001105552913883e-02,7.000000016574623452e-01,-1.200000177246342559e-01
-3.999999556505480502e-02,7.500000106455739779e-01,-2.999999985247641110e-01
-4.000000482821984560e-02,7.500000082711886229e-01,-2.399999872318275274e-01
-3.999999371327694897e-02,7.500000208224857356e-01,-1.799999918453595582e-01
-3.999999407401212681e-02,8.000000124286708036e-01,-2.999999984940435183e-01
-3.999998220364192614e-02,8.000000844805278399e-01,-2.399999602687512279e-01
2.000000042478858320e-02,5.000000013142520405e-01,-3.000000024417118771e-01
2.000000441417712493e-02,4.999999998944209545e-01,-2.400000021774628678e-01
2.000000648295577332e-02,5.000000038950076497e-01,-1.799999980470687322e-01
2.000000198854851030e-02,4.999999986668082763e-01,-1.199999978117275989e-01
2.000000370331403432e-02,5.000000050521222761e-01,-5.999999970985722686e-02
2.000000690794312419e-02,5.000000089718024121e-01,7.149729891464673415e-09
2.000001277456632531e-02,5.000000209014950903e-01,6.000002577371238432e-02
1.999999966792812001e-02,5.499999988481760749e-01,-3.000000014568960371e-01
2.000000054045303344e-02,5.500000023509951097e-01,-2.400000010372401182e-01
1.999999485054759774e-02,5.500000024537007315e-01,-1.799999982547510480e-01
2.000000491907927280e-02,5.500000061223757619e-01,-1.199999965455394446e-01
1.999999589095380337e-02,5.500000054453493270e-01,-5.999999792224208761e-02
2.000000104570852366e-02,5.500000006290729493e-01,4.874599529580692092e-09
1.999999491421193543e-02,6.000000014692321582e-01,-3.000000020466275785e-01
1.999999740639345214e-02,6.000000058745540432e-01,-2.400000016278001636e-01
2.000000646955826800e-02,6.000000055893797146e-01,-1.799999967805399892e-01
2.000000562514051006e-02,6.000000071369018251e-01,-1.199999959543527200e-01
2.000000860226182342e-02,6.000000096575293096e-01,-5.999999271334896522e-02
2.000000369493518115e-02,6.500000056111583380e-01,-3.000000004345699800e-01
2.000000318812350519e-02,6.499999939632401524e-01,-2.399999937714289433e-01
2.000000439360594129e-02,6.500000062208350915e-01,-1.799999998232570397e-01
2.000000796889521426e-02,6.500000008496462645e-01,-1.200000008654267675e-01
2.000000364490910065e-02,6.499999786580026306e-01,-5.999999273251480081e-02
1.999999470293019332e-02,7.000000017653502660e-01,-2.999999906319255061e-01
2.000000961347010719e-02,7.000000028467272539e-01,-2.400000007758686105e-01
2.000001483741381536e-02,7.000000092601754709e-01,-1.800000026111556184e-01
1.999999652306488906e-02,7.000000084839186343e-01,-1.199999842971383457e-01
2.000000698658012388e-02,7.500000013814198674e-01,-3.000000000787360066e-01
2.000000703163262727e-02,7.500000118958854989e-01,-2.399999962925256358e-01
1.999999699416496468e-02,7.500000532240889140e-01,-1.799999435629177080e-01
1.999999776760856551e-02,8.000000111019356375e-01,-2.999999945070456753e-01
8.000000487491701340e-02,5.000000031509143072e-01,-3.000000002196679949e-01
8.000000405009542737e-02,5.000000002745192962e-01,-2.399999963742688869e-01
8.000000139119080311e-02,5.000000035753299210e-01,-1.799999996929703139e-01
7.999999899020356076e-02,4.999999998937415535e-01,-1.199999963286423471e-01
8.000000551196027876e-02,5.000000081554804021e-01,-5.999999452297012648e-02
7.999999263898094348e-02,5.000000092886826009e-01,5.527025337404012362e-09
7.999999707759646028e-02,5.500000025412181692e-01,-2.999999930003718340e-01
8.000000679510060886e-02,5.499999991661452814e-01,-2.399999963153666149e-01
8.000000609431454079e-02,5.500000055051748049e-01,-1.799999980773814567e-01
8.000000593260642168e-02,5.500000062801722045e-01,-1.199999977817962082e-01
7.999999326031519142e-02,5.499999945654765465e-01,-5.999999693526511524e-02
8.000001553806121435e-02,5.500000198332055668e-01,2.269267188048651462e-08
8.000000103881886593e-02,5.999999997448187683e-01,-3.000000025721786812e-01
7.999999980793075227e-02,6.000000031263772460e-01,-2.399999976357861664e-01
8.000000326425094066e-02,6.000000010216581803e-01,-1.799999992792993830e-01
8.000000553940228576e-02,6.000000040358572928e-01,-1.200000009075520568e-01
8.000001186065280878e-02,6.000000108893499551e-01,-5.999998814974483174e-02
7.999999720757489108e-02,6.500000021835119490e-01,-3.000000000074681261e-01
8.000000135721498096e-02,6.500000018660411216e-01,-2.399999964385235440e-01
8.000000633421680551e-02,6.500000049225165277e-01,-1.799999965241711464e-01
8.000001122360798911e-02,6.500000147286456587e-01,-1.199999914462369921e-01
8.000000587963261578e-02,7.000000041150021834e-01,-2.999999975254986073e-01
8.000000158767275882e-02,7.000000021104457737e-01,-2.400000020292033520e-01
8.000001288953836887e-02,7.000000132629129457e-01,-1.799999931342429749e-01
8.000000951011171368e-02,7.500000131268856896e-01,-2.999999979518787607e-01
8.000001469883530336e-02,7.500000197551073278e-01,-2.399999935448780264e-01
1.400000067071243415e-01,4.999999991838901536e-01,-3.000000018276186564e-01
1.400000014445624275e-01,4.999999971669537580e-01,-2.399999986384376838e-01
1.400000050256977602e-01,4.999999982585217051e-01,-1.799999982363394979e-01
1.400000071067436791e-01,5.000000043660457472e-01,-1.199999960801113874e-01
1.400000121752340010e-01,4.999999983394703973e-01,-5.999999343965867205e-02
1.400000036237642187e-01,5.000000180849373255e-01,9.895915975555169553e-09
1.400000085606122324e-01,5.500000040987287342e-01,-3.000000008375439120e-01
1.399999982017275935e-01,5.500000015044103074e-01,-2.400000002009692601e-01
